"theta","learner","rep","var_ratio","p_het","theta_hat","theta_bias"
1.5,"nnet_d0.1",4,1.02032778779292,0.762160933201813,1.30588889589527,-0.194111104104729
1.5,"nnet_d0.1",5,1.01120474687012,0.870486725890049,1.81992554067593,0.319925540675931
1.5,"nnet_d0.1",6,0.95332977505906,0.460227430749017,1.59163437261961,0.0916343726196147
1.5,"nnet_d0.1",7,0.984278749348988,0.804984734595321,1.49180607686064,-0.00819392313935685
1.5,"nnet_d0.1",8,0.979107861299092,0.742015523468972,1.82888681020075,0.32888681020075
1.5,"nnet_d0.1",9,0.963404456626377,0.565341266281968,1.54474902322539,0.0447490232253855
1.5,"nnet_d0.1",10,0.965187735646841,0.582886516420143,1.57444826448862,0.0744482644886237
1.5,"nnet_d0.1",11,0.878027715491746,0.0466141122723335,1.38609173580018,-0.113908264199822
1.5,"nnet_d0.1",12,0.94122427579762,0.35059242140573,1.68625956634527,0.186259566345269
1.5,"nnet_d0.1",13,1.03395368203628,0.613511921670022,1.76177536712403,0.261775367124033
1.5,"nnet_d0.1",14,0.867447024299818,0.0270270463910008,1.54880123430089,0.0488012343008908
1.5,"nnet_d0.1",15,0.875198703081539,0.0399016398233968,1.74485504227179,0.244855042271794
1.5,"nnet_d0.1",16,1.04455443905091,0.503534685469542,1.40120730338769,-0.0987926966123136
1.5,"nnet_d0.1",17,0.977222177746699,0.719459928220975,1.20442165694121,-0.295578343058792
1.5,"nnet_d0.1",18,1.04523370013539,0.5020631374832,1.62926638741261,0.12926638741261
1.5,"nnet_d0.1",19,1.00396343247304,0.955915258108458,1.70760697510831,0.207606975108306
1.5,"nnet_d0.1",20,0.904212459921256,0.120605039806992,1.78898833891036,0.288988338910359
1.5,"nnet_d0.1",21,0.993190377182756,0.912414091142433,1.39599208973167,-0.10400791026833
1.5,"nnet_d0.1",22,0.880579636266992,0.0495136569557005,1.42809110756748,-0.07190889243252
1.5,"nnet_d0.1",23,0.987852116583865,0.847428222067389,1.68759101742446,0.18759101742446
1.5,"nnet_d0.1",24,0.95957130617541,0.521133330871238,1.53011008487284,0.0301100848728364
1.5,"nnet_d0.1",25,0.992487913457567,0.903907597159024,1.47066607020383,-0.0293339297961686
1.5,"nnet_d0.1",26,0.967183056531739,0.605230123708998,1.24745913998305,-0.252540860016945
1.5,"nnet_d0.1",27,0.965382760238708,0.586231615286336,1.4153312480422,-0.0846687519577962
1.5,"nnet_d0.1",28,0.919987460594545,0.194381697159297,1.34351847219284,-0.156481527807157
1.5,"nnet_d0.1",29,1.0808849409093,0.242221194268922,1.34412538935173,-0.155874610648274
1.5,"nnet_d0.1",30,1.01693595718316,0.798815898334833,1.54698181798103,0.0469818179810306
1.5,"nnet_d0.1",31,1.00326139930232,0.963999455645567,1.54785026402825,0.0478502640282468
1.5,"nnet_d0.1",32,0.952223743404251,0.448476887524781,1.82400075409048,0.324000754090479
1.5,"nnet_d0.1",33,0.901494475706778,0.111644477621575,1.42210555651224,-0.0778944434877615
1.5,"nnet_d0.1",34,0.938329516206856,0.32582218446537,1.6491182522185,0.149118252218505
1.5,"nnet_d0.1",35,0.988653400139662,0.857428749701043,1.5387807215407,0.0387807215407012
1.5,"nnet_d0.1",36,0.97930915756113,0.744810735070404,1.42451838407749,-0.075481615922514
1.5,"nnet_d0.1",37,0.928999806257551,0.258682343664534,1.58840263587458,0.0884026358745815
1.5,"nnet_d0.1",38,1.1391359330228,0.0482411996568921,1.65570488805448,0.155704888054482
1.5,"nnet_d0.1",39,0.985588837559851,0.819366907427062,1.71714516538787,0.217145165387865
1.5,"nnet_d0.1",40,0.861994697485723,0.021428799208867,1.36393526984564,-0.136064730154358
1.5,"nnet_d0.1",41,0.901338217376721,0.109805928281752,1.48709581346919,-0.0129041865308053
1.5,"nnet_d0.1",42,0.960452393818688,0.536922758770568,1.37675181641296,-0.123248183587038
1.5,"nnet_d0.1",43,1.0215259620664,0.746767037712877,1.69551997608672,0.195519976086722
1.5,"nnet_d0.1",44,1.0464227762518,0.48380616495504,1.66675493512638,0.166754935126384
1.5,"nnet_d0.1",45,1.09226335777673,0.179678731866249,1.54521365372893,0.0452136537289334
1.5,"nnet_d0.1",46,1.04849413146962,0.468031688207911,1.14935007798787,-0.350649922012128
1.5,"nnet_d0.1",47,1.09964149020158,0.148837559368612,1.63164002185629,0.131640021856291
1.5,"nnet_d0.1",48,0.870476780264247,0.0329482354648926,1.60867391536323,0.108673915363232
1.5,"nnet_d0.1",49,1.1306478300673,0.0627388569228979,1.77573408184617,0.275734081846169
1.5,"nnet_d0.1",50,0.968697329555732,0.622918129888746,1.45013702315993,-0.0498629768400725
1.5,"nnet_d0.1",51,1.08921406753454,0.197168013148487,1.49441145700757,-0.00558854299243272
1.5,"nnet_d0.1",52,1.09126328441786,0.186507479665697,1.80124629543744,0.30124629543744
1.5,"nnet_d0.1",53,1.00175689921221,0.982194726297452,1.60108551053656,0.101085510536562
1.5,"nnet_d0.1",54,0.941942068405612,0.355998116306875,1.26840402832737,-0.231595971672631
1.5,"nnet_d0.1",55,0.989788879099367,0.870219005408516,1.64832542887094,0.148325428870936
1.5,"nnet_d0.1",56,0.924545310484869,0.226431410782472,1.58424931819109,0.0842493181910899
1.5,"nnet_d0.1",57,0.965293336923636,0.582427615912241,1.3652214820054,-0.134778517994601
1.5,"nnet_d0.1",58,0.904890252691314,0.119852044828807,1.57189201083905,0.0718920108390542
1.5,"nnet_d0.1",59,0.983126146683276,0.789260826673729,1.48845871969115,-0.0115412803088517
1.5,"nnet_d0.1",60,1.03703897070874,0.586248967631903,1.27916342519657,-0.220836574803433
1.5,"nnet_d0.1",61,0.877755037568176,0.0463906888089966,1.41915068903682,-0.080849310963182
1.5,"nnet_d0.1",62,1.00563693997055,0.935756946615305,1.22676778989005,-0.27323221010995
1.5,"nnet_d0.1",63,0.986798614944027,0.833982292217174,1.29386715057382,-0.206132849426183
1.5,"nnet_d0.1",64,0.879422503231722,0.0469101000153601,1.45328203182497,-0.0467179681750272
1.5,"nnet_d0.1",65,0.930160663916118,0.264361790832623,1.20920095077902,-0.290799049220977
1.5,"nnet_d0.1",66,0.928303139301325,0.24942416288214,1.46857063786756,-0.031429362132436
1.5,"nnet_d0.1",67,1.02406737064749,0.716973950857015,1.60396228361827,0.10396228361827
1.5,"nnet_d0.1",68,0.849188879657937,0.01173100908848,1.65998681645101,0.159986816451008
1.5,"nnet_d0.1",69,1.06752487660291,0.326227784880544,2.01764494854628,0.517644948546283
1.5,"nnet_d0.1",70,1.14904922608953,0.0365456276628442,1.47915854537544,-0.0208414546245612
1.5,"nnet_d0.1",71,0.938701769352275,0.326657084607401,1.31513030817069,-0.184869691829313
1.5,"nnet_d0.1",72,0.93610810368653,0.305042025642487,1.89330979611565,0.393309796115649
1.5,"nnet_d0.1",73,1.03139118575133,0.635846299754693,1.45109815899558,-0.048901841004422
1.5,"nnet_d0.1",74,0.920283914377188,0.199768212109016,1.43913512710104,-0.0608648728989596
1.5,"nnet_d0.1",75,1.08333163835809,0.225190232819517,1.65661416811702,0.156614168117018
1.5,"nnet_d0.1",76,1.01437883945282,0.830730176142816,1.5557923050874,0.0557923050873963
1.5,"nnet_d0.1",77,1.02751953459423,0.681991395105934,1.65137318452732,0.151373184527316
1.5,"nnet_d0.1",78,0.981214356288477,0.768043284177108,1.45819987528392,-0.0418001247160806
1.5,"nnet_d0.1",79,0.969639761979277,0.630974856924228,1.30102857914403,-0.19897142085597
1.5,"nnet_d0.1",80,0.846657419850489,0.0105571297171978,1.49027896193761,-0.00972103806239089
1.5,"nnet_d0.1",81,0.995389810159253,0.939279522107292,1.73298986753598,0.23298986753598
1.5,"nnet_d0.1",82,0.96451420571626,0.573417774687532,1.74443374519571,0.244433745195706
1.5,"nnet_d0.1",83,0.877306227809163,0.0429698068141312,1.70726152815691,0.207261528156914
1.5,"nnet_d0.1",84,1.05173590386099,0.448727472867495,1.75180481447454,0.251804814474543
1.5,"nnet_d0.1",85,0.863604385256328,0.0229290388394237,1.44607386438505,-0.0539261356149514
1.5,"nnet_d0.1",86,0.8367742371749,0.00575599910526376,1.57062656900861,0.0706265690086147
1.5,"nnet_d0.1",87,0.942066691808957,0.359365892752764,1.48910078375569,-0.0108992162443116
1.5,"nnet_d0.1",88,0.999052591707817,0.984096850266158,1.43709068506194,-0.0629093149380553
1.5,"nnet_d0.1",89,0.943815856342366,0.369982064777947,1.14566529644936,-0.354334703550636
1.5,"nnet_d0.1",90,1.01022940989884,0.881371339770907,1.53150142038764,0.0315014203876431
1.5,"nnet_d0.1",91,0.966376304870544,0.594501301297923,1.95280249175049,0.452802491750486
1.5,"nnet_d0.1",92,0.889380246873165,0.0701200369766653,1.65586152564396,0.155861525643961
1.5,"nnet_d0.1",93,1.05261668229637,0.433794884295209,1.59456649270714,0.0945664927071357
1.5,"nnet_d0.1",94,0.957539862166889,0.502181185345629,1.31541637580503,-0.184583624194968
1.5,"nnet_d0.1",95,0.922880106070109,0.215741553441629,1.49420907024693,-0.00579092975306694
1.5,"nnet_d0.1",96,0.981226317897635,0.767465933847368,1.48900988643215,-0.0109901135678518
1.5,"nnet_d0.1",97,0.984464607025864,0.806656540959078,1.37222106489552,-0.127778935104477
1.5,"nnet_d0.1",98,1.04230152605696,0.529767134680168,1.59911967099394,0.0991196709939377
1.5,"nnet_d0.1",99,0.881106062969663,0.0499972673170634,1.50577826080068,0.00577826080067778
1.5,"nnet_d0.1",100,0.841225908219817,0.00716010573863987,1.56173396199774,0.0617339619977353
3,"gam",1,0.914138911110074,0.16759961715698,2.72045934085825,-0.279540659141752
3,"gam",2,0.914731207469534,0.164968667505043,3.0614509801788,0.0614509801787948
3,"gam",3,1.04302811201581,0.522318485772719,2.79938344911319,-0.200616550886808
3,"gam",4,1.01314934651324,0.845666395667438,2.96361062923183,-0.0363893707681706
3,"gam",5,0.925141652827635,0.233398543466096,3.27315111046649,0.273151110466493
3,"gam",6,0.88684765562895,0.0639802029241846,2.84779921309961,-0.15220078690039
3,"gam",7,0.979050565446844,0.742963634887269,3.39033447647631,0.390334476476306
3,"gam",8,0.995770321381617,0.943993221602312,3.25642323426244,0.256423234262438
3,"gam",9,1.1098318147621,0.115247745723232,3.15675623893398,0.156756238933983
3,"gam",10,1.12081835573584,0.082798319488335,3.0631851105103,0.0631851105103034
3,"gam",11,0.910953800236524,0.153822377545533,3.00020490651705,0.000204906517052628
3,"gam",12,0.86977580991898,0.0316116195037109,2.99464907402135,-0.00535092597865328
3,"gam",13,0.933148542144421,0.285725357972863,3.42612476839111,0.426124768391106
3,"gam",14,1.04016251549746,0.546614490207581,3.21679456825409,0.216794568254092
3,"gam",15,0.833059407749425,0.00482741138885314,3.12003519072999,0.120035190729988
3,"gam",16,0.974095590642448,0.681254380538379,3.01603194625248,0.0160319462524763
3,"gam",17,1.09146352033852,0.1823096895705,2.89005085376616,-0.10994914623384
3,"gam",18,0.904977520222126,0.123323760378666,2.79051419298968,-0.20948580701032
3,"gam",19,0.971215803005145,0.65032553887056,2.88349944424347,-0.116500555756527
3,"gam",20,0.836650289169434,0.00590638456194183,3.08178193921332,0.0817819392133208
3,"gam",21,0.883882627066014,0.0571917365078938,3.17385519783909,0.173855197839088
3,"gam",22,1.04967958775053,0.461447508959382,3.10416022106883,0.104160221068833
3,"gam",23,1.00699367700612,0.919617671620329,3.2800868158441,0.280086815844103
3,"gam",24,0.991231853230674,0.888245621080599,3.07922156454152,0.0792215645415175
3,"gam",25,0.988700007377069,0.857891828618121,3.20850457388959,0.208504573889593
3,"gam",26,0.934789313523473,0.298104328595256,3.31606498336205,0.316064983362051
3,"gam",27,0.960179084974748,0.530602618105428,2.98142873629557,-0.018571263704434
3,"gam",28,1.0481003954561,0.470899821912894,3.09427842301399,0.094278423013987
3,"gam",29,1.1357003845882,0.0558275749897912,2.8252386240757,-0.1747613759243
3,"gam",30,1.01675999709269,0.800879597912771,3.0223359460314,0.0223359460314039
3,"gam",31,0.945399493078551,0.384066416517942,3.03978281964874,0.0397828196487353
3,"gam",32,1.03404918580197,0.611413235297535,3.34138943080803,0.341389430808033
3,"gam",33,1.18059702988972,0.0124104557124078,2.58086368016978,-0.419136319830216
3,"gam",34,1.02420169423808,0.71850171778362,2.97897277754281,-0.0210272224571937
3,"gam",35,1.10305567028442,0.138819570866242,2.95284330390409,-0.0471566960959131
3,"gam",36,1.15971974221925,0.0247273392194032,2.81792715248082,-0.182072847519177
3,"gam",37,0.998548329568287,0.977631377672404,3.17125015443351,0.171250154433511
3,"gam",38,0.936452528612021,0.311434854362426,3.01305527549029,0.0130552754902946
3,"gam",39,0.97637939884587,0.709164678931014,2.98793117622278,-0.012068823777224
3,"gam",40,1.0785051391285,0.2487052601877,2.9836232200233,-0.0163767799767047
3,"gam",41,0.943405793399884,0.36935431372678,2.73638888670704,-0.263611113292965
3,"gam",42,0.957103261667056,0.502551855424671,2.83232930126707,-0.167670698732928
3,"gam",43,0.996396730160878,0.951811770827021,2.913895227805,-0.0861047721950015
3,"gam",44,1.1092802586697,0.109110528736492,3.57112935753244,0.571129357532441
3,"gam",45,1.03945759517499,0.557444679944723,3.37658837878076,0.37658837878076
3,"gam",46,1.12610833522678,0.0684711756715246,2.81286683611173,-0.187133163888272
3,"gam",47,0.918401196465325,0.189017425055168,3.53111479062895,0.531114790628946
3,"gam",48,0.802695343550243,0.000709631423300468,2.81019184401153,-0.189808155988474
3,"gam",49,0.95066904408421,0.435177669114924,3.07722187985628,0.0772218798562805
3,"gam",50,1.11623213135872,0.0960292957678419,3.2424402457952,0.2424402457952
3,"gam",51,1.01923727530223,0.776493186875989,2.89730929935316,-0.102690700646845
3,"gam",52,0.912533748183678,0.159439181402297,3.53846817032214,0.538468170322143
3,"gam",53,0.985663063185367,0.820064733878079,3.07763669501684,0.0776366950168383
3,"gam",54,1.08048559854051,0.239822516182827,3.26877239269513,0.268772392695132
3,"gam",55,0.936802008648466,0.307948866247943,2.86345922360016,-0.136540776399842
3,"gam",56,1.07191367056893,0.291889591483252,2.65278251619593,-0.347217483804069
3,"gam",57,0.989197931489937,0.863271332525797,2.85942610795525,-0.140573892044752
3,"gam",58,1.07376965489383,0.273982918587746,3.26014771986224,0.260147719862244
3,"gam",59,0.916146893187907,0.174093089553213,2.74415988738407,-0.255840112615927
3,"gam",60,1.06267064290018,0.361385960351919,2.86703261039248,-0.132967389607515
3,"gam",61,0.958327395873926,0.514429342816161,2.9571313327559,-0.042868667244099
3,"gam",62,0.869889856035902,0.0315336495304737,3.04357770342119,0.0435777034211902
3,"gam",63,0.922544816956114,0.211298038768535,2.80875126965369,-0.191248730346313
3,"gam",64,0.981311980231642,0.768024872083078,2.78902664607129,-0.210973353928712
3,"gam",65,0.968397111725179,0.618960100287338,2.91149857781855,-0.0885014221814493
3,"gam",66,1.09336064760212,0.173182604561252,2.75466426113226,-0.245335738867743
3,"gam",67,0.988502604394107,0.854617338931023,3.19792767538231,0.197927675382314
3,"gam",68,0.934251532488952,0.294683820619772,3.07211085081959,0.0721108508195929
3,"gam",69,0.98503075714803,0.814161091371418,3.17701171785835,0.177011717858345
3,"gam",70,1.09417556668571,0.175225201875749,2.61805434237975,-0.381945657620248
3,"gam",71,1.01009536901006,0.881010258866238,2.90951527684417,-0.0904847231558255
3,"gam",72,1.03359484402165,0.613866729095047,3.23542193682777,0.235421936827767
3,"gam",73,1.0191087241115,0.773023490470979,2.9238555644012,-0.076144435598803
3,"gam",74,0.958715071390074,0.514174390422027,3.14194999253411,0.141949992534111
3,"gam",75,1.15457744294237,0.029561498160187,2.76319352756312,-0.236806472436877
3,"gam",76,0.982760174725373,0.785467494509334,3.27010838331267,0.270108383312669
3,"gam",77,0.999113695701012,0.984874755730249,2.74459464816097,-0.255405351839029
3,"gam",78,0.890872209226661,0.0759538020389753,3.17041382783773,0.170413827837728
3,"gam",79,1.03990750614943,0.550327415858533,2.9041592040926,-0.0958407959074021
3,"gam",80,1.0612180010494,0.370244906340724,2.97350440362492,-0.0264955963750753
3,"gam",81,1.15415814902696,0.0300242065864933,3.31686400189684,0.316864001896838
3,"gam",82,0.981736579565772,0.772343204466869,3.12005221533607,0.120052215336068
3,"gam",83,0.944792232676537,0.379566489931899,3.5861096619937,0.586109661993705
3,"gam",84,0.882636521792704,0.0559945887528883,2.86038691636014,-0.139613083639863
3,"gam",85,1.02086432616547,0.754324121704551,3.19397386940163,0.193973869401625
3,"gam",86,0.951881912075225,0.444603577230719,2.95499068715784,-0.0450093128421578
3,"gam",87,0.899945308516444,0.105735785778485,2.9790094813165,-0.020990518683496
3,"gam",88,1.06005005239951,0.376352248693969,3.12628746783495,0.126287467834952
3,"gam",89,0.967276212799309,0.604826643912959,2.93128444068332,-0.068715559316681
3,"gam",90,0.98034480101726,0.757682243840159,2.7906008201864,-0.209399179813596
3,"gam",91,1.00400685025622,0.954718491881516,3.37238434353515,0.372384343535146
3,"gam",92,0.861859296881006,0.0215693632716911,2.95171775903152,-0.0482822409684753
3,"gam",93,0.867975541121149,0.0281789284733301,3.22720496037082,0.227204960370819
3,"gam",94,0.964593404862007,0.576645896162979,2.8421425404773,-0.157857459522702
3,"gam",95,0.849333290381429,0.01170292002304,3.12718434957725,0.127184349577252
3,"gam",96,0.915499735418702,0.173405927375945,2.73125543218734,-0.268744567812665
3,"gam",97,0.920623614347635,0.20336815317002,3.00368781371478,0.00368781371477578
3,"gam",98,1.08310232320944,0.224887388090361,3.1926021256685,0.192602125668499
3,"gam",99,0.982740263601541,0.784965892980321,3.44042002108072,0.440420021080717
3,"gam",100,0.972526765722283,0.663431290056364,2.99209797043912,-0.0079020295608756
3,"ranger",1,0.974407982591917,0.6880317677956,2.73802485421364,-0.261975145786356
3,"ranger",2,0.971607729541588,0.652136302906705,3.21985718486305,0.219857184863054
3,"ranger",3,0.997758382580732,0.968378823133118,2.60503734516589,-0.39496265483411
3,"ranger",4,1.10709796327145,0.122038044939032,3.00392614661357,0.00392614661356605
3,"ranger",5,0.845957008814594,0.0103315641433878,3.23749000485595,0.237490004855945
3,"ranger",6,0.956428320095991,0.491067235653027,2.8123719550819,-0.187628044918097
3,"ranger",7,1.09574963182697,0.168574382768051,3.57022644084378,0.570226440843783
3,"ranger",8,1.02130798352206,0.750749896518295,3.16546445622438,0.165464456224377
3,"ranger",9,0.889029025916162,0.0706968568379956,3.04989464852484,0.0498946485248415
3,"ranger",10,1.04383317904624,0.514933536610783,2.88040317699987,-0.119596823000127
3,"ranger",11,1.06864264360691,0.318682174400905,3.13608011130907,0.13608011130907
3,"ranger",12,0.955432441804414,0.481738811513622,3.00993408134526,0.00993408134526108
3,"ranger",13,1.02525393267757,0.706895498253057,3.29375998664953,0.293759986649526
3,"ranger",14,0.995912045347043,0.94593000784952,3.12219738999623,0.122197389996229
3,"ranger",15,0.938925397743808,0.331210756663065,3.32200333060462,0.322003330604617
3,"ranger",16,1.0103069253233,0.877454610648917,2.91299160524517,-0.0870083947548301
3,"ranger",17,0.995686527681894,0.942996119349657,2.65373290777669,-0.346267092223309
3,"ranger",18,0.925021988133356,0.228958019906842,2.79765378408615,-0.202346215913855
3,"ranger",19,0.933112532689563,0.285128909311031,3.13121800002357,0.131218000023567
3,"ranger",20,1.10093570617937,0.144349278755185,3.35778080084821,0.357780800848213
3,"ranger",21,0.861874727223424,0.0219432652234178,3.53447606107624,0.534476061076242
3,"ranger",22,1.0285372203663,0.670432888388862,3.2214122682046,0.221412268204598
3,"ranger",23,1.03177622678925,0.637066373472332,2.8272337733625,-0.172766226637495
3,"ranger",24,0.910307275553888,0.144978928198795,3.26839114385542,0.268391143855416
3,"ranger",25,0.973757117555484,0.680660212459064,3.08206170369203,0.0820617036920295
3,"ranger",26,1.30253260257355,6.55076401443466e-05,3.52913851474408,0.52913851474408
3,"ranger",27,1.15103590089489,0.03331340865605,2.94811414501008,-0.0518858549899175
3,"ranger",28,1.07368690240742,0.274621624783386,2.91241327454935,-0.0875867254506466
3,"ranger",29,0.999940725142081,0.994386916776634,2.65227962339846,-0.347720376601536
3,"ranger",30,0.96639975197717,0.593853469029291,3.20846195566065,0.208461955660652
3,"ranger",31,0.909577933671159,0.142152472824567,3.01444612991986,0.0144461299198557
3,"ranger",32,0.956931331404014,0.495241881823253,3.41111963021773,0.411119630217729
3,"ranger",33,1.09750957609594,0.160402673895768,2.73319047060692,-0.266809529393084
3,"ranger",34,0.928691703145749,0.253657007116167,2.94158300862404,-0.0584169913759629
3,"ranger",35,1.22363399661343,0.00239617462304498,3.09058788951644,0.0905878895164367
3,"ranger",36,1.14270703578851,0.043121396503544,2.76830771827082,-0.231692281729183
3,"ranger",37,1.08127924731561,0.238765524674206,3.0972440054716,0.0972440054715977
3,"ranger",38,0.902897108141886,0.11549897476845,2.88512267808936,-0.114877321910638
3,"ranger",39,1.16923159228921,0.0170930248722487,3.20425235205908,0.20425235205908
3,"ranger",40,0.954665521780453,0.471806023733975,2.98049935253291,-0.0195006474670936
3,"ranger",41,1.11664407497069,0.0946156884746816,2.73575948403879,-0.264240515961208
3,"ranger",42,0.982105991977627,0.779811900144905,2.76169914136764,-0.238300858632359
3,"ranger",43,0.970999409050477,0.646553274935624,2.86634425842448,-0.133655741575517
3,"ranger",44,1.23969695887593,0.000932391523918108,3.55258773792793,0.552587737927931
3,"ranger",45,0.895461887767802,0.0883423033086925,3.27356178426923,0.273561784269231
3,"ranger",46,0.960316988439007,0.528133244379403,2.60351662076854,-0.396483379231463
3,"ranger",47,1.01477872515803,0.826466272042269,3.49984667297475,0.499846672974753
3,"ranger",48,1.17888170429312,0.0129877025302849,2.66903377627632,-0.330966223723682
3,"ranger",49,0.890637312970212,0.0744319701452248,3.74697756476422,0.746977564764219
3,"ranger",50,0.965197944026286,0.584300598120435,3.25786715796045,0.257867157960447
3,"ranger",51,0.92551408136267,0.234847046033228,2.84171483645571,-0.158285163544288
3,"ranger",52,0.903049256253097,0.116983650428782,3.56260053140432,0.562600531404317
3,"ranger",53,1.08430705109496,0.215294068112339,3.05168923082117,0.0516892308211658
3,"ranger",54,0.898979596487877,0.100561204098399,2.78931800579058,-0.21068199420942
3,"ranger",55,0.998724423906177,0.981017230641546,3.15667172669003,0.156671726690026
3,"ranger",56,0.963390737232828,0.563966564313731,2.60089048053928,-0.399109519460717
3,"ranger",57,1.02729185124982,0.681956623261263,3.20775176292657,0.207751762926573
3,"ranger",58,1.27619194395626,0.000189077946731953,3.33085799833113,0.330857998331131
3,"ranger",59,1.12556535057156,0.0701752047321484,2.80399814628144,-0.19600185371856
3,"ranger",60,1.07335127725309,0.28760837551848,2.72226944145211,-0.27773055854789
3,"ranger",61,0.892627740374798,0.082792697508123,3.09735364441249,0.097353644412494
3,"ranger",62,0.98645026328073,0.830299408649866,2.95752467667159,-0.0424753233284081
3,"ranger",63,1.065796919616,0.32998185122802,2.76458757941307,-0.235412420586927
3,"ranger",64,1.19561794882415,0.00658929584508527,2.59747676218509,-0.40252323781491
3,"ranger",65,0.956130850869006,0.48835411172613,3.31360551284954,0.313605512849541
3,"ranger",66,1.03430440584919,0.608119033669119,3.11896167383032,0.118961673830316
3,"ranger",67,1.02059381441858,0.756479971838915,2.85648130821257,-0.143518691787433
3,"ranger",68,0.92276014145805,0.215643755695232,3.00478418354558,0.00478418354557819
3,"ranger",69,0.876196362121606,0.0431399381965311,3.21200025758553,0.212000257585533
3,"ranger",70,0.942691115821527,0.365438823247743,2.52196509330101,-0.478034906698994
3,"ranger",71,1.07425391178798,0.273675784781219,3.08355247914234,0.0835524791423379
3,"ranger",72,1.15989638725366,0.0231538945759433,3.37397341976402,0.373973419764021
3,"ranger",73,0.946555556823814,0.392054194609097,2.60989461878941,-0.390105381210593
3,"ranger",74,0.960165650556059,0.529275765461275,3.37896510947313,0.378965109473131
3,"ranger",75,1.01065517494181,0.87582406289865,2.42542280616734,-0.574577193832658
3,"ranger",76,1.07831082380382,0.250904432175838,3.33775935282363,0.337759352823628
3,"ranger",77,1.05067401348975,0.453381471949986,2.71817458943043,-0.281825410569573
3,"ranger",78,0.953406102855339,0.46285188928376,3.17308687733815,0.17308687733815
3,"ranger",79,1.30806527957778,4.37401829149753e-05,3.11922588704408,0.119225887044076
3,"ranger",80,1.1896236496814,0.00892081658785893,2.81246567956167,-0.187534320438328
3,"ranger",81,0.90807868506328,0.137812385112975,3.44925037901345,0.449250379013447
3,"ranger",82,1.01691614697198,0.799359046079651,2.75377243459851,-0.246227565401493
3,"ranger",83,0.914113968265998,0.165098787527945,3.5183600116595,0.5183600116595
3,"ranger",84,0.987508028039184,0.843838368794221,3.03755130128874,0.0375513012887363
3,"ranger",85,0.988368455314175,0.85315558992929,3.03284158651866,0.0328415865186633
3,"ranger",86,1.05426809626554,0.42046682211053,2.92491708453211,-0.0750829154678918
3,"ranger",87,1.01016373972283,0.882366984287594,3.42451935876915,0.424519358769149
3,"ranger",88,1.11409141566426,0.10102639060546,3.0497883158551,0.0497883158550954
3,"ranger",89,1.01783091333465,0.789603166904617,2.56145830806967,-0.438541691930331
3,"ranger",90,1.09473877007753,0.171380072316002,3.2351999348189,0.235199934818904
3,"ranger",91,1.14218731197607,0.0421138077676089,3.41314853367068,0.41314853367068
3,"ranger",92,0.939539858468898,0.335038023154257,2.99277022841639,-0.00722977158361271
3,"ranger",93,0.989492115937167,0.866949906111429,3.72940141743255,0.729401417432551
3,"ranger",94,0.862173156108859,0.0220402141609412,2.84573543792189,-0.154264562078113
3,"ranger",95,1.06693760820549,0.325215886762546,3.09434202822611,0.0943420282261056
3,"ranger",96,1.0147023056469,0.827556648524518,3.02542273606457,0.02542273606457
3,"ranger",97,0.952238081980532,0.450850676763421,2.8407351544741,-0.1592648455259
3,"ranger",98,1.01688898288913,0.801733551467387,2.92295449232231,-0.0770455076776861
3,"ranger",99,0.887300228072871,0.0641186719142119,3.25221556907857,0.252215569078572
3,"ranger",100,1.11014079867935,0.108984221889412,3.07279698869719,0.0727969886971942
3,"nnet_d0.01",1,0.793270153990167,0.0003572577628276,3.38208950432657,0.382089504326574
3,"nnet_d0.01",2,0.913459378089558,0.158474337358065,3.61803865381745,0.618038653817453
3,"nnet_d0.01",3,1.01248950307244,0.85319334355145,2.81804664027748,-0.181953359722523
3,"nnet_d0.01",4,0.925651638974834,0.233148017207534,3.65433217684571,0.654332176845714
3,"nnet_d0.01",5,0.925605829252691,0.236420482491534,3.99955586575462,0.999555865754619
3,"nnet_d0.01",6,0.958514220052868,0.512374307859619,3.21572923524189,0.215729235241886
3,"nnet_d0.01",7,0.888669597082639,0.0705968988298404,4.05231006295776,1.05231006295776
3,"nnet_d0.01",8,0.932970501812869,0.283857434549027,3.39202896015574,0.392028960155739
3,"nnet_d0.01",9,0.882706383326573,0.0552027412013157,3.23796707944044,0.237967079440441
3,"nnet_d0.01",10,0.85279271253561,0.0138641403252014,3.24178347172319,0.241783471723189
3,"nnet_d0.01",11,0.829964484844535,0.00430605188528779,3.59550263066976,0.595502630669755
3,"nnet_d0.01",12,0.916979698381374,0.182018920273766,3.43900496282725,0.439004962827248
3,"nnet_d0.01",13,0.920807757100207,0.203172543404346,3.99200555867158,0.992005558671583
3,"nnet_d0.01",14,0.792102540745308,0.00028322537572709,3.41856392653193,0.418563926531927
3,"nnet_d0.01",15,0.806798052122322,0.000915614763766081,3.67225223401775,0.672252234017754
3,"nnet_d0.01",16,0.987700565684578,0.84468252418538,3.38326276825532,0.383262768255323
3,"nnet_d0.01",17,0.947851970309807,0.407083067740657,3.11042520180256,0.110425201802555
3,"nnet_d0.01",18,0.8750709250858,0.0393667021065111,3.28100577123682,0.281005771236821
3,"nnet_d0.01",19,0.907966032804499,0.136202323703053,3.42729940952916,0.427299409529157
3,"nnet_d0.01",20,0.909406511052612,0.143212500001493,3.73834108185375,0.738341081853752
