"estimator","truth","estimate","se","covered","bootstrap_success","cell","primary","clip","cell_n","cell_p","outer_folds","inner_folds","bootstrap_reps","bootstrap_fit_timeout","replication"
"orthogonal",0.75,0.740933491773421,0.0302514713452168,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,13
"targeted_projection",0.75,0.751161384130792,0.0318247689442716,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,13
"targeted_sudo",0.75,0.740495760753637,0.0313730758113429,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,13
"pit_intercept_tilt",0.75,0.751228994536149,0.031830480213726,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,13
"pit_affine_tilt",0.75,0.762027778585407,0.0332367150230282,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,13
"affine_calibrated_sudo",0.75,0.763591122325257,0.0332532667345717,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,13
"direct",0.75,0.665097929772746,0.0260453346954414,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"raw_label",0.75,0.120290168802059,0.00323679670625092,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"index_projection",0.75,0.665317131391197,0.0261818556959884,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"sudo",0.75,0.687563577393194,0.0268468876252647,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"scaled",0.75,0.728682154075504,0.0315564069555174,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"orthogonal",0.75,0.752524688421163,0.0355599415784416,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"targeted_projection",0.75,0.781597305307188,0.0355831143016382,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"targeted_sudo",0.75,0.768611478403954,0.035316094402773,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"pit_intercept_tilt",0.75,0.781604285593625,0.0355877963374958,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"pit_affine_tilt",0.75,0.791737846248839,0.0377087421508298,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"affine_calibrated_sudo",0.75,0.791590062702117,0.0373884999006859,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,14
"direct",0.75,0.65617096801864,0.0214345394469698,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"raw_label",0.75,0.121384879304456,0.00310261087460119,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"index_projection",0.75,0.658188890635153,0.0213440672818053,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"sudo",0.75,0.681124749804656,0.0222620507878753,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"scaled",0.75,0.720286677128448,0.0273178387972238,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"orthogonal",0.75,0.745109811059623,0.0329650328207066,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"targeted_projection",0.75,0.76645794982258,0.0300128129935742,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"targeted_sudo",0.75,0.755563519110029,0.0296156375371778,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"pit_intercept_tilt",0.75,0.766464612645935,0.0300167179793755,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"pit_affine_tilt",0.75,0.782169966395063,0.0322889995711978,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"affine_calibrated_sudo",0.75,0.783310526300097,0.0323050899800088,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,15
"direct",0.75,0.647888699192394,0.0234981014832981,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"raw_label",0.75,0.119081135774278,0.00324434241975806,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"index_projection",0.75,0.647545684107868,0.0244240311806565,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"sudo",0.75,0.670911784600566,0.0250020482052251,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"scaled",0.75,0.710384961813541,0.0292269518036817,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"orthogonal",0.75,0.729971904510422,0.0334377612125263,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"targeted_projection",0.75,0.758286401831577,0.03271794328329,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"targeted_sudo",0.75,0.745808961054032,0.032183119451519,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"pit_intercept_tilt",0.75,0.758289094493737,0.0327197514076662,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"pit_affine_tilt",0.75,0.771547825348222,0.0342679010939163,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"affine_calibrated_sudo",0.75,0.76897459259002,0.0347496436672929,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,16
"direct",0.75,0.593781558582346,0.021835128371428,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"raw_label",0.75,0.112452517222045,0.00347247554177521,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"index_projection",0.75,0.595365695746539,0.0224564506865738,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"sudo",0.75,0.615678534380617,0.0232097481829415,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"scaled",0.75,0.646685231831792,0.0271251120244773,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"orthogonal",0.75,0.659152730504254,0.0307687631571698,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"targeted_projection",0.75,0.688253929824503,0.0280284712753006,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"targeted_sudo",0.75,0.67633188502717,0.0278983752873198,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"pit_intercept_tilt",0.75,0.688250025151134,0.0280314444268119,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"pit_affine_tilt",0.75,0.700520181335417,0.0297359773602245,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"affine_calibrated_sudo",0.75,0.699894860925172,0.0304286436686713,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,17
"direct",0.75,0.61528577519342,0.0245277242836177,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"raw_label",0.75,0.115323269015994,0.00387311403731124,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"index_projection",0.75,0.616958758238119,0.0248413259056678,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"sudo",0.75,0.635615746244597,0.0253948542567509,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"scaled",0.75,0.665764155464986,0.029286682582414,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"orthogonal",0.75,0.670099576969064,0.0315189071887746,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"targeted_projection",0.75,0.708118920451384,0.0315470919160408,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"targeted_sudo",0.75,0.697043154353039,0.0310086029661626,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"pit_intercept_tilt",0.75,0.70811913475902,0.0315475100849654,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"pit_affine_tilt",0.75,0.715428916445774,0.0325942972635235,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"affine_calibrated_sudo",0.75,0.715740146347636,0.0327256982271749,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,18
"direct",0.75,0.597029961997105,0.022186677554252,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"raw_label",0.75,0.111192455038527,0.00313394969353386,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"index_projection",0.75,0.596212466974767,0.0222318974455714,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"sudo",0.75,0.619287799699157,0.0225299456527938,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"scaled",0.75,0.655032415485604,0.0256051438088803,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"orthogonal",0.75,0.683249730665069,0.0284035295664637,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"targeted_projection",0.75,0.700626986992177,0.0301594468725688,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"targeted_sudo",0.75,0.688493518958997,0.029461070664291,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"pit_intercept_tilt",0.75,0.700625511060703,0.0301593901399067,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"pit_affine_tilt",0.75,0.714112242435805,0.0317277840850839,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"affine_calibrated_sudo",0.75,0.711631822116071,0.0309749713927512,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,19
"direct",0.75,0.627971794173328,0.0225296262422193,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"raw_label",0.75,0.115858945401868,0.00322571732558074,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"index_projection",0.75,0.630047859111468,0.0225800185059056,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"sudo",0.75,0.650013037362374,0.0229580481881085,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"scaled",0.75,0.684189767912857,0.0276127608508145,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"orthogonal",0.75,0.701243822843827,0.0327365515889058,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"targeted_projection",0.75,0.732516240400984,0.0302582192303123,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"targeted_sudo",0.75,0.720699687086892,0.029875645850991,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"pit_intercept_tilt",0.75,0.732516680738631,0.0302595340019306,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"pit_affine_tilt",0.75,0.743723708176804,0.0321170988662599,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"affine_calibrated_sudo",0.75,0.743764971377001,0.031761798211385,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,20
"direct",0.75,0.616655830737612,0.0233099692025509,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"raw_label",0.75,0.114484477160741,0.0033393266120462,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"index_projection",0.75,0.617558608080645,0.0237683924602732,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"sudo",0.75,0.639118059095399,0.0239549946693499,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"scaled",0.75,0.674839078195094,0.0272624298762966,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"orthogonal",0.75,0.704156367417747,0.0284474855969356,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"targeted_projection",0.75,0.720581956202462,0.0308833843610651,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"targeted_sudo",0.75,0.708507429067176,0.0301483683093611,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"pit_intercept_tilt",0.75,0.720601385027082,0.0308878891118896,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"pit_affine_tilt",0.75,0.727020131075848,0.0323166905982537,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"affine_calibrated_sudo",0.75,0.727054841154101,0.0318861304989178,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,21
"direct",0.75,0.611752330136304,0.0226793217170622,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"raw_label",0.75,0.115065423906788,0.00319641957993456,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"index_projection",0.75,0.611777951866053,0.0230104626237524,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"sudo",0.75,0.633719180100224,0.0241245173334141,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"scaled",0.75,0.668834613007072,0.0287363484253973,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"orthogonal",0.75,0.68513448916915,0.0309453692280968,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"targeted_projection",0.75,0.712010350158635,0.0302369699023691,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"targeted_sudo",0.75,0.699605289008753,0.029752104658446,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"pit_intercept_tilt",0.75,0.712009412444146,0.0302377559841243,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"pit_affine_tilt",0.75,0.720406139296067,0.031400097504227,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"affine_calibrated_sudo",0.75,0.718791986036847,0.0320212182285503,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,22
"direct",0.75,0.632112646816157,0.0221305112898016,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"raw_label",0.75,0.118184052275421,0.00337323853737596,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"index_projection",0.75,0.632702537699993,0.0224949818372909,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"sudo",0.75,0.655301013581323,0.0233013007707966,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"scaled",0.75,0.690994529376533,0.0271122771596444,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"orthogonal",0.75,0.720235133830064,0.0300988804676529,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"targeted_projection",0.75,0.731839869711425,0.0297763470933631,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"targeted_sudo",0.75,0.720153883911502,0.0292928532420153,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"pit_intercept_tilt",0.75,0.731846989022141,0.0297794062092947,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"pit_affine_tilt",0.75,0.742884425755671,0.0313509957107248,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"affine_calibrated_sudo",0.75,0.74196028945423,0.0314512085084668,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,23
"direct",0.75,0.619339372379424,0.023011937702561,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"raw_label",0.75,0.116171606560377,0.00361829229077588,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"index_projection",0.75,0.62210222343565,0.0229500500283026,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"sudo",0.75,0.642483386393021,0.0244640131837124,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"scaled",0.75,0.67459551897891,0.0294219138568958,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"orthogonal",0.75,0.707810641024255,0.032070374140785,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"targeted_projection",0.75,0.714635495558029,0.0311621301686657,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"targeted_sudo",0.75,0.704844119588049,0.0307053565948442,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"pit_intercept_tilt",0.75,0.71464225046556,0.03116248129239,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"pit_affine_tilt",0.75,0.72116776453557,0.0324839417019483,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"affine_calibrated_sudo",0.75,0.722663944627771,0.0327192716514731,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,24
"direct",0.75,0.628733662322932,0.0243737039864336,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"raw_label",0.75,0.117103579418566,0.00366878104160696,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"index_projection",0.75,0.628215787614116,0.0242859864794067,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"sudo",0.75,0.652708046686661,0.0251866899759031,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"scaled",0.75,0.691900787632252,0.0292272252673906,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"orthogonal",0.75,0.719791998129397,0.0310770894716215,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"targeted_projection",0.75,0.735747314530994,0.0330863829662666,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"targeted_sudo",0.75,0.722750336995049,0.0325130010818737,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"pit_intercept_tilt",0.75,0.735761006161061,0.0330883483282904,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"pit_affine_tilt",0.75,0.748714661800376,0.0348231911685608,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"affine_calibrated_sudo",0.75,0.746947526313136,0.0340901476346257,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,25
"direct",0.75,0.626420600670752,0.0225944099541617,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"raw_label",0.75,0.115143173517266,0.0033911605829179,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"index_projection",0.75,0.628091908236693,0.0225536838219855,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"sudo",0.75,0.646915335483598,0.0232505694978099,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"scaled",0.75,0.678488229141376,0.0272222425275463,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"orthogonal",0.75,0.683517787309196,0.0368608346253537,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"targeted_projection",0.75,0.735774231463481,0.0304678761189646,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"targeted_sudo",0.75,0.721735894095168,0.0301285843620094,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"pit_intercept_tilt",0.75,0.735808279923192,0.0304730764703173,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"pit_affine_tilt",0.75,0.745992748559258,0.0315640219354119,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"affine_calibrated_sudo",0.75,0.745770666455161,0.031250014856768,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,26
"direct",0.75,0.588673408685038,0.0227415847307235,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"raw_label",0.75,0.111437134075004,0.00359099551084676,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"index_projection",0.75,0.589719016771985,0.0228557660425587,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"sudo",0.75,0.610863972478678,0.0243121689127592,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"scaled",0.75,0.641786840332822,0.0286515692480229,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"orthogonal",0.75,0.666944942697927,0.0317410581554116,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"targeted_projection",0.75,0.678987546764069,0.0302239101879677,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"targeted_sudo",0.75,0.668375000520447,0.0298906804565066,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"pit_intercept_tilt",0.75,0.678994533133033,0.030229453897377,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"pit_affine_tilt",0.75,0.687853395527299,0.0316910032524017,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"affine_calibrated_sudo",0.75,0.690224885250885,0.0321170753194369,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,27
"direct",0.75,0.618388773653381,0.021335486900531,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"raw_label",0.75,0.116344542543776,0.00298389484694477,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"index_projection",0.75,0.618399624661814,0.0213692887768648,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"sudo",0.75,0.64048943033236,0.0220002186304127,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"scaled",0.75,0.675011609327737,0.0256408347850297,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"orthogonal",0.75,0.699009347721644,0.0280451879803291,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"targeted_projection",0.75,0.715527503317978,0.0286264636499032,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"targeted_sudo",0.75,0.703487599541692,0.0281910201437818,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"pit_intercept_tilt",0.75,0.715520583156167,0.0286234825151024,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"pit_affine_tilt",0.75,0.726498310656907,0.0303008458712701,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"affine_calibrated_sudo",0.75,0.725757254669797,0.0302673725704539,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,28
"direct",0.75,0.644258887618426,0.020524542213517,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"raw_label",0.75,0.115830723268885,0.00334594789222882,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"index_projection",0.75,0.647290462762341,0.0208050971931108,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"sudo",0.75,0.669845985562754,0.0219040175015823,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"scaled",0.75,0.707613265666143,0.0266503264303188,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"orthogonal",0.75,0.767576929541339,0.025600763814107,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"targeted_projection",0.75,0.752100002316363,0.0289273600449577,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"targeted_sudo",0.75,0.742567126647535,0.0281045496127281,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"pit_intercept_tilt",0.75,0.752093882897373,0.0289315170279344,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"pit_affine_tilt",0.75,0.768138320046234,0.0310439583523963,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"affine_calibrated_sudo",0.75,0.776216945879204,0.0311823470601043,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,29
"direct",0.75,0.649670171331351,0.020265333278745,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"raw_label",0.75,0.118331029601342,0.00334897460689044,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"index_projection",0.75,0.648468345519226,0.0203422774472543,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"sudo",0.75,0.673545788422463,0.0223160816628693,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"scaled",0.75,0.716507949377975,0.0288052431297474,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"orthogonal",0.75,0.7653989333172,0.0274562780305806,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"targeted_projection",0.75,0.767823807410806,0.0293629937839661,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"targeted_sudo",0.75,0.75734249831848,0.029038678985547,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"pit_intercept_tilt",0.75,0.767853213243888,0.0293690764980318,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"pit_affine_tilt",0.75,0.785262958052482,0.0306656431907195,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"affine_calibrated_sudo",0.75,0.783214394321745,0.031624948762232,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,30
"direct",0.75,0.621033832003029,0.0218598984844313,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"raw_label",0.75,0.11763972342934,0.00363868157507799,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"index_projection",0.75,0.619595359016784,0.0218313963116027,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"sudo",0.75,0.64317961438456,0.0230276728006442,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"scaled",0.75,0.679481644859076,0.0277465524678736,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"orthogonal",0.75,0.708954742126915,0.0287517205163975,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"targeted_projection",0.75,0.719874377859473,0.0285886787497401,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"targeted_sudo",0.75,0.708677773483403,0.0283315696781937,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"pit_intercept_tilt",0.75,0.719874910619796,0.0285908258213268,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"pit_affine_tilt",0.75,0.73245281360291,0.0296459633035059,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"affine_calibrated_sudo",0.75,0.730653380427697,0.0296192552975759,TRUE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,31
"direct",0.75,0.614906599524444,0.0231805434913786,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,32
"raw_label",0.75,0.112850181863358,0.0032828647184469,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,32
"index_projection",0.75,0.614997768418912,0.0235103972696973,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,32
"sudo",0.75,0.632667872229427,0.0242203953521802,FALSE,1,"high_signal",TRUE,0.001,3000,80,5,5,99,86400,32
