"truth","rao_blackwell_theta","rao_blackwell_se","randomized_theta","randomized_se","index_only_theta","index_only_se","poisson_one_step_theta","poisson_one_step_se","structured_gam_theta","raw_label_theta","outcome_correction","completion_difference","dispersion","heldout_log_score","calibration_intercept","calibration_slope","arm","treatment","family","cell","replication","protocol_promoted","forced_coverage"
0.405465108108164,0.439289591699712,0.0201134802973543,0.441258440260632,0.0203755544464704,0.359055327870928,0.0179717248521894,0.40343982345848,0.0159084279605871,0.407313516728476,1.27012843803154,0.0802342638287828,0.00196884856091967,Inf,-3.0901514770612,-0.0938342244126998,1.10314841734985,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",31,FALSE,TRUE
0.405465108108164,0.420091502759436,0.0173545690399644,0.420007571837409,0.0172406340750436,0.345980050570081,0.0162268031525035,0.402575351917503,0.499855427138755,0.394639740958277,1.12183766914047,0.0741114521893556,-8.39309220275752e-05,Inf,-2.45909132526415,-0.0353221671746827,1.0446834903431,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",32,FALSE,TRUE
0.405465108108164,0.41100469852378,0.0166511527072525,0.408766462002181,0.0168313123057701,0.352525076294498,0.0153897398141188,0.417136063671204,0.0675267209744262,0.40826790913878,1.64682093960692,0.0584796222292807,-0.00223823652159966,Inf,-2.47038759341597,-0.0738282548591429,1.09916986652895,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",33,FALSE,TRUE
0.405465108108164,0.436624077325838,0.0188044214784129,0.435910395645881,0.018809163411207,0.347007672636093,0.0148198536826085,0.713836233215765,0.140870548080379,0.406004284547037,1.74422227951528,0.0896164046897442,-0.000713681679956613,Inf,-2.46489643004728,-0.0302884848361392,1.05194629135781,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",34,FALSE,TRUE
0.405465108108164,0.430982403244043,0.0168044161041667,0.429466751089014,0.0167635362978389,0.373829248794867,0.0151509749977339,0.384466209869981,3.44527064226555,0.401158143188113,1.04219366965175,0.0571531544491751,-0.00151565215502864,Inf,-2.10401580405426,0.0305236043768673,0.99403205005401,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",35,FALSE,TRUE
0.405465108108164,0.412203861863464,0.0186751979743224,0.41105942709715,0.0186700427746051,0.351448612944307,0.0153335709213195,0.386372520448389,0.204913526256957,0.399292989925259,0.792224702828817,0.0607552489191587,-0.00114443476631443,Inf,-2.82646109278428,0.0213286515999767,1.05861006920604,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",36,FALSE,TRUE
0.405465108108164,0.416690439893747,0.0202539844026056,0.41789101620344,0.0202600683489671,0.363205512330222,0.0158232155983845,0.406347147058089,0.223311430459341,0.404532398269681,1.19229207674904,0.0534849275635254,0.00120057630969284,Inf,-1.76252587703258,-0.0547036895849355,1.06130361539884,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",37,FALSE,TRUE
0.405465108108164,0.43759570108268,0.0198569769403392,0.438790177725124,0.0197891143341469,0.368230769490607,0.017445053325003,0.411053258960097,0.149937340025202,0.414814104163251,1.24573028479573,0.0693649315920734,0.00119447664244354,Inf,-1.71639012902047,-0.0629980372884784,1.06695002745496,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",38,FALSE,TRUE
0.405465108108164,0.410670225619953,0.0174740703689081,0.409764788017882,0.0174624425195755,0.354780862367288,0.0140387994522893,-0.190569887779998,8.0303466120401,0.416358371861285,1.22131587862589,0.0558893632526637,-0.00090543760207068,Inf,-2.50347254420464,0.0404226140059703,0.988609726932572,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",39,FALSE,TRUE
0.405465108108164,0.428277919798866,0.0180380122051478,0.428768173457379,0.018021532980927,0.362504065781316,0.018155066857794,0.411008786052492,0.587902861769917,0.400426012933533,1.19257529995003,0.0657738540175496,0.000490253658512851,Inf,-2.42644147256232,-0.0646417137084196,1.07821538228102,"xgb_constrained","continuous","poisson","continuous_poisson_tlog1p5",40,FALSE,TRUE
