"arm","sudo","sudo_mi","T_U_plug","T_W_plug","T_U_os","T_W_os","PL_OS","B_total","B_X","B_D","B_D_first","B_X_first","direct_treat_err","mean_lambda","mean_nz","d_selected","min_p","min_q","oracle","n","p","seed"
"pen",1.37858092971204,1.39170269518242,1.28584905097131,1.28581087533497,1.51180412554449,1.52273999919797,1.52860548737936,-0.149656663518989,-0.0397239078992659,-0.109932755619723,-0.11428658117471,-0.0498774297956755,-0.214098689622024,0.0255482748395788,29,1,0.187559309536145,0.076869057777902,1.50536255648807,2000,1000,2011171
"unpen",1.51192313551774,1.53239684185536,1.60059204266413,1.60056650950588,1.53836063304038,1.53406978334881,1.53036745505196,-0.0143364935159456,-0.0663779744124369,0.0520414808964913,0.0537694523300116,-0.0754534496078276,0.100640347288881,0.0267760572119474,23.2,1,0.203531718034013,0.0722198895074475,1.50536255648807,2000,1000,2011171
"pen",1.44253256665528,1.45926609415363,1.35211229394761,1.35203777420892,1.55849161993349,1.56028437414916,1.589022665293,-0.130172711365727,-0.0549407322872683,-0.0752319790784586,-0.0795322379750986,-0.0648185003243568,-0.147589383885262,0.0264417662134711,22.6,1,0.20160032847715,0.0623414038811013,1.60076413062091,2000,1000,2011172
"unpen",1.58221385285671,1.60469763858526,1.67477909436881,1.67469768987177,1.58476589792268,1.5682019334953,1.59288236741381,0.0111466430121257,-0.0799674755400027,0.0911141185521284,0.0941930258055103,-0.0891102971307003,0.175074293661598,0.0266805470384949,23.6,1,0.204824243489508,0.0568122928408366,1.60076413062091,2000,1000,2011172
"pen",1.52470239599462,1.54186295674152,1.43662003418464,1.43670999055304,1.64233176065855,1.64186857316705,1.66111317409483,-0.0905047299813181,-0.0576867564976948,-0.0328179734836233,-0.0342968442282153,-0.0675756665327391,-0.0632631556333214,0.024789267806194,32.8,1,0.187084430685607,0.0709849392270521,1.65313452708941,2000,1000,2011173
"unpen",1.67216965453769,1.69326831605233,1.7626892416711,1.76275212918583,1.66679448225156,1.64809351863906,1.66251452005325,0.0550899397384766,-0.0821408480091327,0.137230787747609,0.141114558955623,-0.0922972077405187,0.262874215457044,0.026176237081924,27.6,1,0.198416872847816,0.0634637356494246,1.65313452708941,2000,1000,2011173
"pen",1.36404152009762,1.38285382836794,1.28098430229158,1.28092795148575,1.47365893742138,1.47474476572964,1.51296013706059,-0.166507956179447,-0.0562162904005571,-0.11029166577889,-0.117647953483237,-0.0670868304436757,-0.218515873904747,0.0280474978945711,19.4,1,0.220851073176445,0.0750983200163048,1.49821147614148,2000,1000,2011174
"unpen",1.50440938380692,1.52854176768002,1.61156608195473,1.6114357901596,1.50186818074515,1.48572909536794,1.51900243854204,-0.0248963249267525,-0.0823104242253193,0.0574140992985669,0.0596819325493892,-0.0927002263760833,0.112094244701355,0.0291412250253007,15.2,1,0.221446673869928,0.0759208691809137,1.49821147614148,2000,1000,2011174
"pen",1.44644283943457,1.44425790363543,1.36216931562984,1.36230154969118,1.56244925012292,1.57016271016395,1.56043789663944,-0.120505018509116,-0.0499061601020317,-0.0705988584070839,-0.0739902297111145,-0.0587222353856139,-0.137694936327726,0.0248026469665295,29.2,1,0.164859773064971,0.0644716147930928,1.57636103397145,2000,1000,2011175
"unpen",1.58538255339562,1.58531377699659,1.67361950102496,1.67373625457738,1.59209423326741,1.58605376770878,1.55906347035507,0.0177015627904716,-0.0723615634439394,0.090063126234411,0.0933009493935208,-0.0811643531569104,0.17377649991895,0.0246897006934135,29.4,1,0.158765968671311,0.0549100724177606,1.57636103397145,2000,1000,2011175
"pen",1.46618670736019,1.46156926854644,1.35530956078558,1.35550648658502,1.56210427134666,1.57053673993751,1.59841246862238,-0.116598482937692,-0.043505071556756,-0.0730934113809362,-0.0762355624309646,-0.0501582721586691,-0.144532157654591,0.0230715446803419,44.8,1,0.147799070455075,0.0497521400954856,1.59835303679296,2000,1000,2011176
"unpen",1.58809650961509,1.58727331228612,1.63337578272244,1.63348529141968,1.58195378105573,1.58175795206052,1.6051666470171,0.0055425338050185,-0.0628585050602011,0.0684010388652196,0.0707088182095223,-0.0692462704419101,0.133483604746757,0.0231241480460715,44.6,1,0.151923197652579,0.047867612884445,1.59835303679296,2000,1000,2011176
"pen",1.14740834484125,1.16939151394915,1.07587293276954,1.07565044465644,1.2462187477872,1.2600281182715,1.27205160631751,-0.24372838424033,-0.0264851119790614,-0.217243272261269,-0.228043369758043,-0.0398195962501439,-0.424287485658119,0.0268778597695435,24.8,1,0.247614301676416,0.090253265599997,1.28190115415318,2000,1000,2011177
"unpen",1.27660198610838,1.30483070421843,1.38921732343533,1.38894282317941,1.2738137757072,1.27119706240777,1.27896456350963,-0.109453921024824,-0.0517840812018682,-0.057669839822956,-0.0598568498059392,-0.0623159750229206,-0.110992906821524,0.0263863769059085,26.8,1,0.233923430997728,0.075391833834662,1.28190115415318,2000,1000,2011177
"pen",1.43365861266038,1.45593249000768,1.34980417242105,1.34968600634113,1.54688560166613,1.55694614430027,1.57778129946596,-0.126331921828411,-0.0496036296950727,-0.0767282921333385,-0.0803058413114443,-0.0609086057090612,-0.149727153202843,0.0260552702901958,30.2,1,0.226662953045733,0.0748418767739393,1.60526315194414,2000,1000,2011178
"unpen",1.57152914099484,1.60117578150419,1.67259213776186,1.6724713391784,1.56890260823106,1.56270666751537,1.58146850202752,0.0146973247624598,-0.0752275602726295,0.0899248850350894,0.0925357508016013,-0.0859192082889728,0.172930782966614,0.0273263436565581,25.4,1,0.22389064077828,0.066231003360162,1.60526315194414,2000,1000,2011178
"pen",1.38971164428195,1.42185367211236,1.32975036880899,1.32971458659379,1.51904162247027,1.53519416377766,1.53647416808726,-0.139778232616343,-0.0527759204873062,-0.0870023121290372,-0.0919133585262291,-0.0632553261710343,-0.170528850486422,0.0240686560417788,39,1,0.159532052869949,0.0595207984035431,1.49662509237644,2000,1000,2011179
"unpen",1.51595060693298,1.55597326143232,1.62985582927577,1.62984823203106,1.53791835194452,1.5359662739308,1.53867755536976,-0.00923979148453136,-0.0760187470040742,0.0667789555195429,0.0694843138617463,-0.0863499282591055,0.129547748750817,0.0247125424867328,36,1,0.16524779830941,0.0558489672057375,1.49662509237644,2000,1000,2011179
"pen",1.43502505096727,1.45635484744402,1.3675703653175,1.36744819369156,1.56165873271357,1.55038062050357,1.5767750175758,-0.111094265589769,-0.0418568774634671,-0.0692373881263015,-0.071228005252859,-0.0559512947873597,-0.132581859570298,0.0267800924255231,22.4,1,0.306372392307488,0.0750067389480923,1.56527681576594,2000,1000,2011180
"unpen",1.58920029312219,1.61503449151582,1.70689543682824,1.7067668791162,1.58971425776561,1.55666930307662,1.58221068926741,0.0412024515773097,-0.0685880587989311,0.109790510376241,0.111335568864105,-0.081082072353788,0.206832296916525,0.0275188733018396,19.6,1,0.284725811335769,0.0650727860672074,1.56527681576594,2000,1000,2011180
"pen",1.37250027095672,1.38145486288087,1.28239709874081,1.28227761951571,1.49444793509657,1.49009362166174,1.49202797063127,-0.164478849692569,-0.0534278599689917,-0.111050989723577,-0.11730515413834,-0.0632095601906783,-0.217370954960352,0.0242008642638705,35.8,1,0.230912696200154,0.0758251196281755,1.48212198761538,2000,1000,2011181
"unpen",1.49731085292672,1.51379243066003,1.5768106119548,1.57664709651868,1.5245660807135,1.50591003850404,1.49815969543366,-0.0375156114926796,-0.0771707274130691,0.0396551159203895,0.0414949389691662,-0.0866282822547579,0.077096852126258,0.0248398666554332,31.8,1,0.227589815866684,0.0701546694905493,1.48212198761538,2000,1000,2011181
"pen",1.35096552818686,1.36494668185728,1.26427729689956,1.26375273678084,1.47021127998731,1.49022990019061,1.49154737808965,-0.15019058816364,-0.0260129916085578,-0.124177596555082,-0.127662620121635,-0.0391253660822666,-0.235916328593413,0.0235959809098641,34.6,1,0.205200414392269,0.0444331570360943,1.46549537227528,2000,1000,2011182
"unpen",1.4817370471718,1.49957593665939,1.55728228078374,1.55671676636655,1.49198023477306,1.5000760984461,1.4938988290158,-0.019217992662871,-0.0495978238710708,0.0303798312081998,0.0309175691767016,-0.0612091855542763,0.05707455695535,0.0243428275970037,32,1,0.205296720399027,0.0498843467682594,1.46549537227528,2000,1000,2011182
"pen",1.43376647778492,1.43909834612275,1.32564297456036,1.32559804161948,1.56619495899765,1.57337065631285,1.57776301250249,-0.142292181608132,-0.052824576771143,-0.0894676048369891,-0.0938909589894407,-0.0633966909055692,-0.174442313589178,0.0284846436110585,14.2,1,0.234616762976311,0.0736229595854324,1.556601612877,2000,1000,2011183
"unpen",1.58427303605773,1.59424530153015,1.67143404878279,1.67135715318204,1.59880503859828,1.59003858609856,1.57795753258645,0.0092976434234623,-0.079381230539631,0.0886788739630933,0.0920001101148334,-0.089254764933061,0.171335949220172,0.0285682834711499,14.2,1,0.242482613253234,0.0653150812077652,1.556601612877,2000,1000,2011183
"pen",1.3565575342561,1.34284725770711,1.24860849871563,1.24862460035141,1.43517560559322,1.4454970794677,1.45069457511841,-0.162864842218043,-0.0324445277489149,-0.130420314469128,-0.134711151762834,-0.0476756677015274,-0.251358952078477,0.0261873524536755,25.4,1,0.241724387657591,0.0729956995745067,1.45869654030034,2000,1000,2011184
"unpen",1.49447284606667,1.49067530695332,1.56905962679653,1.56909759923053,1.45627420760014,1.45831161152965,1.45520554563521,-0.0221196310143115,-0.0583162345445676,0.036196603530256,0.0368886733471694,-0.0712947172853397,0.0690594688131871,0.0265723411257236,22.4,1,0.24660245651541,0.065358871914244,1.45869654030034,2000,1000,2011184
"pen",1.4142332146794,1.41419228106114,1.31453559754227,1.31447194555626,1.52044679530924,1.53599237462855,1.54726428472705,-0.139124222223788,-0.0430883786597537,-0.0960358435640347,-0.0999272503276114,-0.0528548691114737,-0.18531267405238,0.02425539004193,31,1,0.145644469108434,0.0741098187658715,1.50160183298466,2000,1000,2011185
"unpen",1.54506653214258,1.5468740953182,1.61286068804787,1.61287197566157,1.54850961250103,1.54999252373858,1.54586025097141,-0.00919840848953969,-0.0680677676554203,0.0588693591658806,0.0607373057213496,-0.0768796852602575,0.113104593136091,0.0248148613034392,27.4,1,0.167632251719947,0.0692219031572776,1.50160183298466,2000,1000,2011185
"pen",1.5224247693348,1.54192678032084,1.46365104861755,1.46366465150986,1.64821108916887,1.63495190485416,1.64684537934744,-0.0790384767236111,-0.0604028703025686,-0.0186356064210425,-0.0196397059807951,-0.0702267659831845,-0.0362815047907825,0.0219263538782073,48.4,1,0.156715437255315,0.045705140965326,1.61496015688913,2000,1000,2011186
"unpen",1.64426480356526,1.66693955148421,1.7412807026463,1.74125437248592,1.66787067815045,1.63716332535029,1.64724751487398,0.0435443419582284,-0.0818919761946148,0.125436318152843,0.130374651895053,-0.0922624067173604,0.241408976139946,0.0224137586181498,44.2,1,0.158140135625508,0.0433953873935862,1.61496015688913,2000,1000,2011186
"pen",1.36090184209805,1.36837014557574,1.28755029672035,1.28752078970417,1.47139479931391,1.47017985729922,1.48354435359626,-0.159229951503056,-0.051300944205721,-0.107929007297335,-0.11424292231552,-0.0600323757631629,-0.212539803583574,0.0264790892967646,20.6,1,0.127973310287896,0.0478571231354437,1.50336563752211,2000,1000,2011187
"unpen",1.49892741297863,1.51125114868401,1.61144203308355,1.61141426752655,1.50617058668675,1.48290243750226,1.49152156835367,-0.0199035818342058,-0.0770608335872049,0.0571572517529992,0.0600787474269551,-0.0853803650614424,0.111489676708721,0.0265296241872259,19.6,1,0.138055508436576,0.0498164801466504,1.50336563752211,2000,1000,2011187
"pen",1.23744063306108,1.25372866806323,1.16502395047536,1.16531058069813,1.35567191501277,1.3617417391458,1.34489353270918,-0.211990000732378,-0.0399884428157908,-0.172001557916587,-0.181810393297645,-0.0504080210676143,-0.335027450724259,0.0261579977154155,26,1,0.256873535636186,0.0723578816062206,1.33835656718343,2000,1000,2011188
"unpen",1.36681873488491,1.39158880588317,1.47840645813009,1.47866962166266,1.38896766072894,1.3779585262745,1.35412097877015,-0.0785621012023938,-0.0670566037125189,-0.0115054974898749,-0.0120820075662831,-0.0765748084199551,-0.0216285668094283,0.0265712056371386,24.6,1,0.236810570176169,0.0786142472773533,1.33835656718343,2000,1000,2011188
"pen",1.40009810100343,1.41763471169094,1.32961531685167,1.32961157784472,1.52509711164172,1.5233144702893,1.5400649112432,-0.138271497905931,-0.050812616030472,-0.087458881875459,-0.0917836175824736,-0.0602016463652275,-0.170434104411352,0.0265726874820092,23,1,0.209240307319095,0.0666010390738116,1.55266123726138,2000,1000,2011189
"unpen",1.5452777095536,1.56958631003233,1.66459409017027,1.66440895291622,1.55442290350583,1.53363410953191,1.5413416573378,0.0081475044333565,-0.0771775188479666,0.0853250232813231,0.0887362698499165,-0.0864915389453375,0.164606886522469,0.0279664109709187,20.4,1,0.221098695927561,0.0573936244931573,1.55266123726138,2000,1000,2011189
"pen",1.34832392098536,1.37403817770135,1.25975087662468,1.25963441239197,1.47770998555054,1.50005669247149,1.50134971528312,-0.14335945974861,-0.0163054035474619,-0.127054056201148,-0.129439042264086,-0.0301440739751081,-0.240086428436907,0.0236151102441071,42.4,1,0.186069889885472,0.0406443605968493,1.4434607771675,2000,1000,2011190
"unpen",1.47974178765115,1.51022205069206,1.56249974119869,1.56243883043118,1.49743798953778,1.50522292236407,1.50392913621282,-0.00940184915625485,-0.0429700462731222,0.0335681971168674,0.0335380660768466,-0.0546096781972623,0.0627420326407849,0.0247819178891076,36.8,1,0.184419718799512,0.0339535161079735,1.4434607771675,2000,1000,2011190
"pen",1.26214251584199,1.29848516693216,1.20641083298358,1.20638465846909,1.38142177059558,1.38652925678495,1.41113856950215,-0.180881463164404,-0.030411425583638,-0.150470037580766,-0.156920241065055,-0.0400319797733738,-0.293539181640124,0.0232329566652803,40.4,1,0.228434059910262,0.0389104020957774,1.39357542318618,2000,1000,2011191
"unpen",1.37936994410766,1.42360753745628,1.49004547807357,1.49004965443401,1.41496588685788,1.40226762966006,1.41883439116078,-0.061120847061531,-0.0558338430234589,-0.00528700403807215,-0.00538573033807245,-0.0640744656432677,-0.00997086923348992,0.0240902941455296,34,1,0.21081319603911,0.0413692536348477,1.39357542318618,2000,1000,2011191
"pen",1.32424556540733,1.32406296625612,1.23019540554817,1.23009206127022,1.41328636909707,1.41594574751637,1.44722156472152,-0.177984331534451,-0.0417286141455923,-0.136255717388859,-0.143818457701224,-0.0495781023478163,-0.26950443518131,0.0234452513192228,40,1,0.153681948364705,0.0659661935183148,1.45437117554495,2000,1000,2011192
"unpen",1.43631092544867,1.44767435075049,1.50625813915238,1.50613501747284,1.4418041033686,1.43334337103835,1.45738002169858,-0.0617993113909052,-0.0651160339023606,0.00331672251145543,0.00358197580113122,-0.0722364118702703,0.00651429977732796,0.0248262717192843,33,1,0.148052149993537,0.0675500066941774,1.45437117554495,2000,1000,2011192
"pen",1.3790859867384,1.39141098727624,1.29039845141907,1.29057747585933,1.48835089736408,1.50720957347078,1.50515111411119,-0.149434161520099,-0.0420578120111182,-0.107376349508981,-0.112435160708316,-0.0524087313695088,-0.209711475958341,0.0250657003723189,31.4,1,0.192256477049649,0.0670759933510249,1.47837588175537,2000,1000,2011193
"unpen",1.51174755493428,1.52923761905895,1.60323788985424,1.60341301844463,1.5144898066743,1.51643115999081,1.50904007107789,-0.0152174017772837,-0.0685139368233626,0.0532965350460789,0.0553688808295773,-0.078323090744957,0.103091964880574,0.0261548483992736,26.6,1,0.192135806075052,0.0634882607313472,1.47837588175537,2000,1000,2011193
"pen",1.28023185935952,1.30489699733942,1.19944004975774,1.19917808600213,1.40136643240588,1.40962379024764,1.42669214191979,-0.195789163319956,-0.0432964913044631,-0.152492672015493,-0.161399947579215,-0.0550745420375428,-0.300707185008832,0.0291342461008867,15.6,1,0.216750962018553,0.078783009451672,1.40533568809244,2000,1000,2011194
"unpen",1.42640218454357,1.4536168869659,1.54614009617972,1.54584457081096,1.43127158199658,1.41743894442883,1.43113733959693,-0.0480928514958759,-0.0718488672353074,0.0237560157394314,0.0244976692972519,-0.0821670569770901,0.0460386822230704,0.0296495004406823,14.4,1,0.234216802241689,0.0710386449473132,1.40533568809244,2000,1000,2011194
"pen",1.39066382517216,1.40881823197058,1.31570726063531,1.31559631041066,1.49632508543102,1.50439486421459,1.51838077308324,-0.150362686183328,-0.0569220310320331,-0.0934406551512952,-0.0986794498274998,-0.0681754852011472,-0.184300006889821,0.0268796615060484,23.6,1,0.189842290049133,0.0763219463760175,1.52885332095341,2000,1000,2011195
"unpen",1.52843696294792,1.55168330797415,1.63623958324329,1.63602478882689,1.52515563386024,1.51741585833009,1.52278011635895,-0.0113423130004842,-0.0812161260205697,0.0698738130200855,0.0730725369562829,-0.0921449323401836,0.136223028547172,0.0275092524225038,21,1,0.196214572603973,0.0608387259726246,1.52885332095341,2000,1000,2011195
"pen",1.60007602615985,1.60371758415466,1.50913646287831,1.50915017471976,1.70961327765758,1.7079472209274,1.71133286348963,-0.0676684126767866,-0.0724011970233896,0.00473278434660297,0.00499212202089552,-0.0840969381147711,0.00923364816759304,0.0241718196627545,31.8,1,0.216404042709578,0.0698956250453726,1.73719318434772,2000,1000,2011196
"unpen",1.73504426936789,1.7413000492375,1.80710980404292,1.80716651420679,1.73321303062041,1.71799050233106,1.71646084280374,0.0653272058326984,-0.0931547880214792,0.158481993854178,0.164942259026652,-0.105108361656053,0.307156310241614,0.0245265127832601,30,1,0.212224500524557,0.0638536728443617,1.73719318434772,2000,1000,2011196
"pen",1.42277012899225,1.42172349160616,1.31013807429006,1.31001829081218,1.53555897323198,1.54807442487617,1.54501047264773,-0.146545019832606,-0.0496227021509614,-0.0969223176816447,-0.101945368028807,-0.0604011343021606,-0.189771757671289,0.023586685616736,39.4,1,0.184340926103173,0.0547167764233713,1.48850886000285,2000,1000,2011197
"unpen",1.54509685322346,1.54988387491849,1.59345725714707,1.59340149206349,1.56362622333305,1.56571751376597,1.54890357701768,-0.0243012100341255,-0.072520883646798,0.0482196736126725,0.0503331209693346,-0.0827918474730034,0.0934975021522022,0.0240329867970671,36.8,1,0.186672279693045,0.0543398025594505,1.48850886000285,2000,1000,2011197
"pen",1.43790255467584,1.413466303748,1.32008374648177,1.31968238522391,1.53272611984657,1.52580497103429,1.55523784424265,-0.120200890005712,-0.026164594359918,-0.0940362956457944,-0.0966030676877486,-0.0347122775906527,-0.179831424932977,0.0232174253845053,39,1,0.143824665376483,0.0382657745119963,1.53477120851124,2000,1000,2011198
"unpen",1.56853580415341,1.55140052553819,1.61449916697216,1.61403743828629,1.56176885977547,1.54525366514553,1.56114576324598,0.00928698933667626,-0.0510533040637151,0.0603402934003914,0.0613495029252532,-0.058635395480306,0.11457925181159,0.0241306536424283,32,1,0.146014250067647,0.0369123158078565,1.53477120851124,2000,1000,2011198
"pen",1.38053639176521,1.40091695554497,1.29942245080079,1.29949623243439,1.48920606039909,1.49648503523554,1.50581308201078,-0.163456465125014,-0.0625162537198099,-0.100940211405205,-0.107907638993303,-0.0721634174565505,-0.200614281961459,0.0259789539036387,27.6,1,0.24138350450922,0.0946072928254027,1.51613138462607,2000,1000,2011199
"unpen",1.51308628131788,1.5378202186683,1.61515555167898,1.61515327501584,1.51492998687789,1.50443843542389,1.51562552600981,-0.0295675249099191,-0.0879393029511846,0.0583717780412655,0.0619738028681666,-0.0981593930877796,0.115093893637846,0.0269878074210552,23.6,1,0.240448174439596,0.0790700464306173,1.51613138462607,2000,1000,2011199
"pen",1.33136053935211,1.33726669225776,1.22593764447687,1.22568044784461,1.42863449359554,1.4431080235034,1.47061206412148,-0.185347666199342,-0.0457589985629525,-0.139588667636389,-0.147276497508866,-0.0565246827779483,-0.273724703672388,0.0268003278571185,19,1,0.261309520707728,0.0669109752683815,1.42496506560349,2000,1000,2011200
"unpen",1.46734272359542,1.47876995639387,1.54780335108066,1.54747895125043,1.44605752969244,1.44893954881029,1.46965865590748,-0.0464867029741918,-0.0713813865725984,0.0248946835984066,0.025805631350663,-0.0816007967483066,0.0480249421094068,0.0274201410882006,19.8,1,0.230844265148579,0.0601110559209924,1.42496506560349,2000,1000,2011200
"pen",1.34388009763341,1.3668085234811,1.26462069662492,1.26474363178716,1.4694220878626,1.48638742441427,1.49001190587652,-0.155820618685102,-0.032831542359372,-0.12298907632573,-0.127337907149069,-0.0452816349582755,-0.235281477100123,0.0244546986787622,33.4,1,0.258681865961506,0.0640589319420188,1.48622858771521,2000,1000,2011201
"unpen",1.47875389179407,1.50902768321587,1.57139814903205,1.57155277076165,1.49417597311122,1.49953080982228,1.49540352788056,-0.0190165052007625,-0.056878476332309,0.0378619711315466,0.038672966926967,-0.0679463872408855,0.0714622416580231,0.0250628529647282,30.2,1,0.241406131306867,0.0567053430462977,1.48622858771521,2000,1000,2011201
"pen",1.20122842427192,1.19613520083636,1.10464780341234,1.1048752496496,1.30963723254843,1.30548475236601,1.32006894687332,-0.230268400925673,-0.0278361668314866,-0.202432234094186,-0.21412396033643,-0.0353555338474783,-0.395178397804127,0.0237761630734468,39.4,1,0.175085249976036,0.057136775527948,1.29243137566497,2000,1000,2011202
"unpen",1.31800595261062,1.31599016009483,1.37950956132792,1.37984086117047,1.34183244069315,1.3254543781629,1.32375408369067,-0.111277452591208,-0.0491439032715512,-0.062133549319657,-0.0651416769991442,-0.0556651148026033,-0.120169781792267,0.0232477422844453,43.4,1,0.165610712888387,0.0471804502773912,1.29243137566497,2000,1000,2011202
"pen",1.46978224851848,1.47537064227004,1.38497864952132,1.3848796146956,1.54570796659745,1.54425961460838,1.57310478693365,-0.120231842317843,-0.0623074002662737,-0.0579244420515694,-0.062004181903773,-0.0753859135559762,-0.114787229940181,0.0252690510167243,36.4,1,0.132995616578192,0.041773527165544,1.57253158895431,2000,1000,2011203
"unpen",1.60019625280963,1.61307554118962,1.69319674145957,1.6931889561775,1.5707016914442,1.55483720268802,1.57459529625487,0.0107640917051895,-0.0878729730943578,0.0986370647995473,0.103737250323056,-0.101513214249768,0.193463181235094,0.0266668452978092,30,1,0.125758615696947,0.0417696730164499,1.57253158895431,2000,1000,2011203
"pen",1.28834435267944,1.28465708904442,1.20060685574118,1.20071768256685,1.38612805193261,1.3916756554946,1.38279469169203,-0.197291334100746,-0.045755340834288,-0.151535993266458,-0.161068832515724,-0.0538933807911636,-0.29924149677771,0.0237797452180865,40.4,1,0.159715480131816,0.0501672348156536,1.41346329367482,2000,1000,2011204
"unpen",1.40137273774624,1.40570759484761,1.48210053779153,1.48218975509748,1.40530737553889,1.3993519595824,1.38224685231135,-0.0790646325550012,-0.0699092989692617,-0.00915533358573957,-0.00940620978994964,-0.0776344110973736,-0.0178162567379455,0.0251159554537927,32.4,1,0.155641367683143,0.0430792297618474,1.41346329367482,2000,1000,2011204
"pen",1.50948170546691,1.49659262845926,1.37497752915319,1.37514584924615,1.62961211743757,1.6398659022229,1.63461485199496,-0.102164263147124,-0.03651028803193,-0.0656539751151943,-0.0670637216260532,-0.0488245061048179,-0.124815655331999,0.0257609684159208,23,1,0.20367538970141,0.0629221521083328,1.58756794144735,2000,1000,2011205
"unpen",1.6533445199684,1.6440181377659,1.69244631305627,1.69262321293322,1.65644937911747,1.65726934013452,1.6362288871623,0.0398395312832144,-0.062566390355794,0.102405921639008,0.103631298760428,-0.0728868064016518,0.192631258502074,0.0260807186302573,21.8,1,0.202006328722246,0.0602968693277208,1.58756794144735,2000,1000,2011205
"pen",1.43564809908944,1.45982009882532,1.36421106031007,1.36384152030825,1.56345687027321,1.56235066888487,1.57880060042534,-0.133060297204538,-0.0648465336863831,-0.068213763518155,-0.0723936609922146,-0.0743569411292087,-0.135881193762879,0.0267262885433663,22.6,1,0.228156173218334,0.0674371054435005,1.5730965448855,2000,1000,2011206
"unpen",1.58162873413703,1.6146629866896,1.70986496373241,1.70958053942243,1.59551230212046,1.57203609568584,1.58435827710985,0.014720117095245,-0.091775815042595,0.10649593213784,0.111804645115648,-0.102820535190627,0.209797743218971,0.0285133936073026,17.8,1,0.211892487559259,0.0688217558449468,1.5730965448855,2000,1000,2011206
"pen",1.33920598255618,1.36377989275733,1.2615610109306,1.26177010938568,1.45689380069153,1.45955145775594,1.47339182132172,-0.161565873366083,-0.0379506545134995,-0.123615218852583,-0.128382771302116,-0.0515881430036179,-0.238393364693831,0.0258688801145369,25,1,0.244725024468736,0.0847336929052808,1.44430313276584,2000,1000,2011207
"unpen",1.46995164202548,1.50074140092234,1.56984076898237,1.56999692505538,1.48356309329137,1.46923980659671,1.47668071475568,-0.0283143187029829,-0.0648641675460333,0.0365498488430505,0.0377534282466553,-0.0766076483026535,0.0698305245591011,0.0262994192053479,23.2,1,0.243239556591692,0.0792408221726957,1.44430313276584,2000,1000,2011207
"pen",1.41156052242007,1.43110007663776,1.3314989485005,1.33136613142371,1.5319468937118,1.54161131905261,1.57111056455934,-0.115447987511057,-0.0254495720381353,-0.0899984154729215,-0.0916513892354504,-0.0383147047324394,-0.168562769973646,0.0259230219398119,22.8,1,0.186768735780904,0.0469527991430637,1.55864851973688,2000,1000,2011208
"unpen",1.56589961357343,1.58846313672576,1.66229513783441,1.66212039242381,1.55946337224991,1.5541328697655,1.57565857712171,0.0350004608292129,-0.0531596596128068,0.0881601204420197,0.0889384307554062,-0.0639508196635217,0.162213796129673,0.0269249984519852,19.8,1,0.20499291949052,0.0421072590269743,1.55864851973688,2000,1000,2011208
"pen",1.40289744843682,1.39405264847999,1.31857620837466,1.31822840259816,1.46423729621882,1.47900351406138,1.49805780588042,-0.139929889687836,-0.0468929520278275,-0.0930369376600084,-0.0978184543865313,-0.0560349852799577,-0.181624838471591,0.0240756176039552,36.2,1,0.178115817438536,0.0577128919250588,1.49195876440609,2000,1000,2011209
"unpen",1.53175858524081,1.52896155282127,1.62092974266107,1.62058967650806,1.48940114145615,1.48981018752888,1.49797891743871,-0.00926535889346895,-0.0718494107903986,0.0625840518969297,0.0651228394815523,-0.0807798110908954,0.120823842863873,0.0253214527783319,30.6,1,0.176842910762106,0.0597813685405212,1.49195876440609,2000,1000,2011209
"pen",1.33049461883689,1.35418835613528,1.27152811965008,1.2717366170213,1.42453714358562,1.44680706475237,1.44143692948054,-0.165653086310867,-0.0504449506359993,-0.115208135674867,-0.121569701280671,-0.0599530266267679,-0.228306629256463,0.0242040416877802,32,1,0.195483154985132,0.0634188022791026,1.44260685859436,2000,1000,2011210
"unpen",1.45380735673878,1.48304215934616,1.56894391993833,1.56913822122819,1.44989904019553,1.45650570446123,1.44533291523524,-0.0397733352479607,-0.0747646166911981,0.0349912814432374,0.0369129343227418,-0.0836286283871557,0.0692500402930737,0.0248652051937085,29.2,1,0.200641783472424,0.0615488428833365,1.44260685859436,2000,1000,2011210
"pen",1.34546855342339,1.35588109763081,1.25783139483593,1.25793110656808,1.47064823534508,1.4840728401881,1.46975402565065,-0.172935553251529,-0.0504399412329711,-0.122495612018558,-0.130358414271266,-0.0576600197463189,-0.242195186556331,0.0249138784021167,29,1,0.161137892336982,0.07780167394027,1.4593328269295,2000,1000,2011211
"unpen",1.46694155109944,1.48122419082828,1.54451018945698,1.54456297888838,1.49922452834663,1.50163972730095,1.47551768554321,-0.0496152065079636,-0.0723660345734991,0.0227508280655355,0.0241509402946764,-0.0798192981732192,0.0445902248014702,0.0250686929191773,27.2,1,0.164274248482748,0.0690467321576257,1.4593328269295,2000,1000,2011211
"pen",1.46512721396668,1.48507699708195,1.4021079069191,1.4019478491957,1.57971563816035,1.59165767877302,1.58011745584612,-0.106276385583726,-0.0556108856725482,-0.0506654999111778,-0.0533868546654583,-0.065840692591474,-0.0976105043123511,0.0214522877621161,61,1,0.193859243971623,0.054567038796839,1.5444964187193,2000,1000,2011212
